SEGMENTO;-;
NOME DA INSTITUICAO;-;
CNPJ;-;
PAIS;Todos;
UF;-;
MUNICIPIO;-;
;
CNPJ;NOME DA INSTITUICAO;ENDERECO;COMPLEMENTO;BAIRRO;CEP;MUNICIPIO;UF;PAIS;DDD;FONE;SITE NA WEB;SITUAÇÃO;
1692448;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC";"AVENIDA MANOEL PEREIRA DE MEDEIROS N  289";-;"CENTRO";"88625000";"URUPEMA";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
10143743;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC";"RUA ANTONIO ZIMMERMANN, N- 214";"1- ANDAR";"CENTRO";"89270000";"GUARAMIRIM";"SC";"Brasil";-;-;"https://www.crevisc.coop.br";"Autorizada em Atividade";
78834975;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC";"RUA ALVARO SOARES MACHADO  455";-;"TRICOLIN";"89462250";"CANOINHAS";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
81016131;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO";"AV  DOM PEDRO II  692";-;"CENTRO";"89560208";"VIDEIRA";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
78483310;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS";"RUA DO COMERCIO  248";-;"CENTRO";"89896000";"ITAPIRANGA";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
37076205;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO";"EQS 102 103  BLOCO A  SOBRELOJA 200";"EDIFICIO EMPRESARIAL SAO FRANCISCO";"ASA SUL";"70330400";"BRASILIA";"DF";"Brasil";-;-;"https://www.sicoobjudiciario.com.br";"Autorizada em Atividade";
2641969;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC";"RUA DOS IMIGRANTES  N  307";-;"CENTRO";"88270000";"NOVA TRENTO";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
78862083;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVOS CAMPOS - SICOOB NOVOS CAMPOS";"RUA BENJAMIN CONSTANT, NÚMERO 231";-;"CENTRO";"89620000";"CAMPOS NOVOS";"SC";"Brasil";-;-;"https://www.sicoobsc.com.br";"Autorizada em Atividade";
78825023;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE";"RUA VISCONDE DO RIO BRANCO  852";"ANDARES 1  E 2   SUPERIOR";"CENTRO";"89887000";"PALMITOS";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
81607046;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS";"RUA ALMIRANTE BARROSO  888";"PREDIO";"CENTRO";"89900000";"SAO MIGUEL D'OESTE";"SC";"Brasil";-;-;"https://www.sicoobsmo.com.br";"Autorizada em Atividade";
81367880;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC";"RUA RUI BARBOSA  1150";-;"CENTRO";"88930000";"TURVO";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
2587492;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB CREDIARAUCÁRIA/SC";"AV  ADOLFO KONDER  2580";-;"ESQUINA";"88650000";"URUBICI";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
2090126;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL";"AVENIDA PE  JOAO BOTERO  713";-;"CENTRO";"89687000";"PASSOS MAIA";"SC";"Brasil";-;-;"https://www.valcredi.coop.br";"Autorizada em Atividade";
78865995;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC";"RUA GETULIO VARGAS 331";"ANEXO GALERIA TREVISAN";"CENTRO";"89600000";"JOACABA";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
1760242;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP";"RUA ARTUR ITABIRANO  251";"SALAS 202 A 207  301 A 307  402  501 E 502";"SAO JOSE";"31275020";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.sicoobnossacoop.com.br";"Autorizada em Atividade";
869687;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI";"AVENIDA JOAO JULIO DE FARIA";"135";"CENTRO";"37170000";"BOA ESPERANCA";"MG";"Brasil";-;-;-;"Autorizada em Atividade";
71146450;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM";"RUA DOM INOCENCIO ENGELK";"722";"CENTRO";"37160000";"CAMPOS GERAIS";"MG";"Brasil";-;-;-;"Autorizada em Atividade";
25743311;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO";"PRACA DONA MARIA GOULART";"N  225";"CENTRO";"37150000";"CARMO DO RIO CLARO";"MG";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcredicarmo";"Autorizada em Atividade";
9576849;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA";"AV. BRASIL, N- 703B, QD 18B, LT18B";-;"CENTRO";"76300000";"CERES";"GO";"Brasil";-;-;"https://www.sicoobcredicer.com.br";"Autorizada em Atividade";
4079285;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS";"AVENIDA CESÁRIO ALVIM, 141";-;"VARGINHA";"37501059";"ITAJUBA";"MG";"Brasil";-;-;-;"Autorizada em Atividade";
66463407;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE";"RUA CAPITAO VICENTE  129";-;"CENTRO";"35680056";"ITAUNA";"MG";"Brasil";-;-;"https://www.sicoobcentrooeste.com.br";"Autorizada em Atividade";
10143499;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.";"RUA MINAS GERAIS,  N  853";"QUADRA 58, LOTE  01A";"VILA SANTA MARIA";"75800087";"JATAI";"GO";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcooprem";"Autorizada em Atividade";
37631058;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.";"RUA QUERUBINO GOMES LEÃO";"NÚMERO 203 QD. 03 LT. 14";"SETOR SÃO JOSÉ";"76190106";"PALMEIRAS DE GOIAS";"GO";"Brasil";-;-;-;"Autorizada em Atividade";
71441406;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL";"RUA COMENDADOR ANTONIO ALVES";"825";"CENTRO";"33250033";"PEDRO LEOPOLDO";"MG";"Brasil";-;-;"https://www.sicoobcredipel.com.br";"Autorizada em Atividade";
3732359;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO";"RUA GOVERNADOR WALFREDO SIQUEIRA  17";-;"CENTRO";"56700000";"SAO JOSE DO EGITO";"PE";"Brasil";-;-;-;"Autorizada em Atividade";
5222094;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA. - SICOOB CERRADO";"RUA DOM PEDRO II LT06 QD24 N 851";-;"CENTRO";"75640116";"PIRACANJUBA";"GO";"Brasil";-;-;"https://www.sicoobcerrado.com.br";"Autorizada em Atividade";
9033698;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.";"R TEÓFILO DE MELO CABRAL N- 1444";"(ANTIGA RUA DEZ  ESQ. COM PRESIDENTE VARGAS";"JARDIM GOIÁS";"75903290";"RIO VERDE";"GO";"Brasil";-;-;-;"Autorizada em Atividade";
6910457;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO";"RUA CORONEL PENTEADO  427";-;"CENTRO";"13650009";"SANTA CRUZ DAS PALMEIRAS";"SP";"Brasil";-;-;"https://www.credicucar.com.br";"Autorizada em Atividade";
41707258;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE";"AVENIDA CORONEL AMANCIO BERNARDES";"371";"CENTRO";"35560000";"SANTO ANTONIO DO MONTE";"MG";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcredimonte";"Autorizada em Atividade";
2833202;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VITÓRIA DA CONQUISTA - UNICRED SUDOESTE DA BAHIA";"AV  OTAVIO SANTOS  147";-;"CENTRO";"45020750";"VITORIA DA CONQUISTA";"BA";"Brasil";-;-;"https://www.unicred.com.br/sudoeste";"Autorizada em Atividade";
41805003;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.";"RUA MIGUEL COUTO 351";-;"CENTRO";"37925000";"PIUMHI";"MG";"Brasil";-;-;"https://www.sicoobcredialto.com.br/";"Autorizada em Atividade";
16779741;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE";"RUA 3 DE MAIO N 259";-;"CENTRO";"89140000";"IBIRAMA";"SC";"Brasil";-;-;"https://www.viacredialtovale.coop.br/";"Autorizada em Atividade";
694877;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO";"AVENIDA W3 SUL";"QSCRS 509  BLOCO C  LOTES 3 E 4  LOJAS 65  66  67";"ASA SUL";"70360530";"BRASILIA";"DF";"Brasil";-;-;"https://www.sicoobexecutivo.com.br";"Autorizada em Atividade";
2282709;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE BRASILEIRO";"AV  SANTOS DUMONT";"N  235  QUADRA 03 LOTE 36A";"JUNDIAI";"75113180";"ANAPOLIS";"GO";"Brasil";-;-;"https://www.unisicoob.com.br/unicentronortebrasileiro";"Autorizada em Atividade";
3326437;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS";"AVENIDA MIGUEL SUTIL, N 7.707";-;"DUQUE DE CAXIAS";"78043375";"CUIABA";"MT";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobuniaomtms/para-voce";"Autorizada em Atividade";
10319386;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL - SICOOB CENTRO SUL MS";"AVENIDA MARCELINO PIRES, N 3.128";-;"CENTRO";"79801004";"DOURADOS";"MS";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcentrosulms/para-voce";"Autorizada em Atividade";
2015588;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.";"AV  PRESIDENTE KENNEDY  775";-;"CENTRO";"76970000";"PIMENTA BUENO";"RO";"Brasil";-;-;"https://www.credip.com.br";"Autorizada em Atividade";
33579731;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-SUL GOIANO LTDA";"AVENIDA CORONEL FERNANDO BARBOSA";"QD. 20 LT. 20 E 21";"VILA NUNES";"75650002";"MORRINHOS";"GO";"Brasil";-;-;-;"Autorizada em Atividade";
3941182;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS";"RUA SAO PAULO  5";-;"CENTRO";"13940000";"AGUAS DE LINDOIA";"SP";"Brasil";-;-;"https://www.sicoobcircuitodasaguas.com.br";"Autorizada em Atividade";
4406371;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE GOIÁS";"AVENIDA DEPUTADO JAMEL CECÍLIO, N- 3.527";"QUADRA C-9, LOTE 10, 5- E 6- ANDAR,";"JARDIM GOIÁS";"74810100";"GOIANIA";"GO";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcentro-oestebr";"Autorizada em Atividade";
10262276;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA";"AVENIDA JOAQUIM CONSTANTINO  N  2 161  4  ANDAR";-;"VILA NOVA PRUDENTE";"19053300";"PRESIDENTE PRUDENTE";"SP";"Brasil";-;-;"https://www.sicoobpaulista.com.br";"Autorizada em Atividade";
1608685;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO ACRE LTDA.";"RUA QUINTINO BOCAIUVA  N 1818";-;"BOSQUE";"69900670";"RIO BRANCO";"AC";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobuniacre";"Autorizada em Atividade";
83836114;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA";"AV  GENERALISSIMO DEODORO  391";-;"UMARIZAL";"66050160";"BELEM";"PA";"Brasil";-;-;"https://www.cooesa.coop.br";"Autorizada em Atividade";
2931668;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE";"RUA DOUTOR SIQUEIRA, 278";"PARTE";"PARQUE DOM BOSCO";"28030130";"CAMPOS DOS GOYTACAZES";"RJ";"Brasil";-;-;"https://www.sicoobfluminense.com.br";"Autorizada em Atividade";
1644264;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA, CIRCUITO DO OURO, GRANDE BH E RIO GRANDE DO NORTE LTDA. -  SICOOB CREDIMEPI";"RUA PEDRO BICALHO  70";-;"NOVO HORIZONTE";"35930072";"JOAO MONLEVADE";"MG";"Brasil";-;-;"https://www.credimepi.coop.br";"Autorizada em Atividade";
71154876;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO";"PCA  CORONEL HERMOGENES  261";-;"CENTRO";"38770000";"JOAO PINHEIRO";"MG";"Brasil";-;-;-;"Autorizada em Atividade";
23623636;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT";"AVENIDA DAS ITAÚBAS, 3779";"QUADRA N- 79, LOTE N- 09 E 13";"SETOR COMERCIAL";"78550170";"SINOP";"MT";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobnortemt/para-voce";"Autorizada em Atividade";
9424988;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE";"RUA SAO LUIS 134";-;"CENTRO";"65930000";"ACAILANDIA";"MA";"Brasil";-;-;-;"Autorizada em Atividade";
71297899;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA";"RUA OLEGARIO MACIEL 443";"ANDAR TERREO E 1";"CENTRO";"38700122";"PATOS DE MINAS";"MG";"Brasil";-;-;"https://www.sicoobcredicopa.com.br";"Autorizada em Atividade";
26178533;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL";"RUA TRINTA E SEIS";"800";"PROGRESSO";"38302008";"ITUIUTABA";"MG";"Brasil";-;-;"https://www.sicoobcredipontal.com.br";"Autorizada em Atividade";
24795049;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO";"AV PRESIDENTE VARGAS 1881";-;"JARDIM GOIAS";"75903290";"RIO VERDE";"GO";"Brasil";-;-;"https://www.credirural.coop.br";"Autorizada em Atividade";
3427097;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA";"RUA GENERAL OSVALDO PINTO DA VEIGA, 557";-;"PROSPERA";"88813000";"CRICIUMA";"SC";"Brasil";-;-;"https://www.acentra.coop.br";"Autorizada em Atividade";
26960328;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA";"AVENIDA BERNARDO SAYÃO";"N- 467, QD 12, LT 05 E PARTE DO LOTE 04";"CENTRO";"77545072";"PARAISO DO TOCANTINS";"TO";"Brasil";-;-;"https://www.sicoobtocantins.com.br";"Autorizada em Atividade";
86829827;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC";"AVENIDA NEREU RAMOS  N  850";-;"CENTRO";"88750000";"BRACO DO NORTE";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
24830879;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.";"SEGUNDA AVENIDA N  50";"QUADRA 57 LOTE 25";"CENTRO";"75830082";"MINEIROS";"GO";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobmineiros";"Autorizada em Atividade";
24799033;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.";"AV  JOAQUIM TIMOTEO DE PAULA  145";"CENTRO";"CENTRO";"75860000";"QUIRINOPOLIS";"GO";"Brasil";-;-;"https://www.sicoobagrorural.com.br";"Autorizada em Atividade";
1637949;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA";"RUA REVERENDO CORIOLANO  2004";-;"VILA OCIDENTAL";"19015070";"PRESIDENTE PRUDENTE";"SP";"Brasil";-;-;"https://www.credivale.org.br";"Autorizada em Atividade";
25683475;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA";"R CORONEL ANTONIO RIOS";"509";"SANTA MARTA";"38061150";"UBERABA";"MG";"Brasil";-;-;"https://www.sicoobuberaba.com.br";"Autorizada em Atividade";
2480577;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR";"RUA 100";"N   155";"SETOR SUL";"74080140";"GOIANIA";"GO";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcredijur/sicoob-credijur";"Autorizada em Atividade";
7789195;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG";"AVENIDA MARIA SERVIDEI DEMARCHI N- 1.341/1.351";-;"DEMARCHI";"09820000";"SAO BERNARDO DO CAMPO";"SP";"Brasil";-;-;"https://www.sicoobcredceg.com.br";"Autorizada em Atividade";
37079720;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB CREDIJUSTRA";"SCS QUADRA 02  BLOCO D  ED OSCAR NIEMEYER";"SALAS 401 A 408";"SETOR COMERCIAL SUL";"70316900";"BRASILIA";"DF";"Brasil";-;-;"https://www.credijustra.com.br";"Autorizada em Atividade";
7026923;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO";"AV  PADRE JOSE GERMANO NETO JUNIOR  3382";-;"ZONA VI";"87503650";"UMUARAMA";"PR";"Brasil";-;-;-;"Autorizada em Atividade";
25363615;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB COOPJUS LTDA.";"AVENIDA GETULIO VARGAS 258";"6  ANDAR";"FUNCIONARIOS";"30112020";"BELO HORIZONTE";"MG";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcoopjus/";"Autorizada em Atividade";
8795285;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDIACIL";"RUA JOAO PESSOA  539";-;"CENTRO";"13610110";"LEME";"SP";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcrediacil";"Autorizada em Atividade";
1667352;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB CREDMISSÃO LTDA. - SICOOB CREDMISSÃO";"RUA ANTONIO NASCIMENTO  179";"LOJA";"CENTRO";"39270000";"PIRAPORA";"MG";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcredmissao";"Autorizada em Atividade";
7946216;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIÃO SUDESTE";"AV D  PEDRO II  394";-;"JARDIM";"09080000";"SANTO ANDRE";"SP";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobgrandeabc";"Autorizada em Atividade";
1259518;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA";"AV 09 N 783";-;"CENTRO";"13500360";"RIO CLARO";"SP";"Brasil";-;-;"https://www.sicoobunimais.com.br/coop/centro-leste-paulista";"Autorizada em Atividade";
26526166;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE";"RUA NEMEZIA SANTIAGO PEREIRA  165";-;"FATIMA";"65800000";"BALSAS";"MA";"Brasil";-;-;-;"Autorizada em Atividade";
4876393;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS";"RUA PADRE MONTOYA  490";"1   ANDAR";"CENTRO";"85851080";"FOZ DO IGUACU";"PR";"Brasil";-;-;"https://www.sicoob.com.br";"Autorizada em Atividade";
1703620;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP";"RUA DR. MIGUEL GONTIJO 270";"SALA 03";"CENTRO";"35630016";"BOM DESPACHO";"MG";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcredesp";"Autorizada em Atividade";
8742188;"COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO";"RUA OLAVO BILAC, S/N";"QUADRA 61-A, LOTES 12A, 11A E 7A";"SANTA CRUZ";"78068226";"CUIABA";"MT";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobintegracao/para-voce";"Autorizada em Atividade";
41669227;"COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL";"AV  MARCIANO DE AVILA  1066";-;"BOM JESUS";"38400752";"UBERLANDIA";"MG";"Brasil";-;-;"https://www.sicoob.com.br/web/sicoobcreditril";"Autorizada em Atividade";
2448839;"COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO";"RUA JOSE SERAFIM DOS SANTOS  54";-;"CENTRO";"88658000";"RIO RUFINO";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
1374196;"COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. - SICOOB CREDISALES";"AVENIDA 06";"2714";"CENTRO";"38260000";"SAO FRANCISCO DE SALES";"MG";"Brasil";-;-;"https://www.sicoob.com.br      cooperativa 3167";"Autorizada em Atividade";
10548608;"COOPERATIVA DE CRÉDITO DE SERVIDORES DA UESC - UESCOOP";"RODOVIA ILHEUS ITABUNA  KM 16";"CAMPUS DA UNIVERSIDADE ESTADUAL DE SANTA CRUZ";"SALOBRINHO";"45662900";"ILHEUS";"BA";"Brasil";-;-;"https://www.uesc.br/uescoop";"Autorizada em Atividade";
62223733;"COOPERATIVA DE CRÉDITO DE SERVIDORES DO PODER JUDICIÁRIO DA BAHIA LTDA. - COOPEJUS BAHIA";"RUA DO CABRAL, 115";-;"NAZARÉ";"40055010";"SALVADOR";"BA";"Brasil";-;-;"https://www.coopejusbahia.com.br";"Autorizada em Atividade";
42880617;"COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS";"PRACA SANTO ANTONIO";"16";"CENTRO";"38880000";"TIROS";"MG";"Brasil";-;-;-;"Autorizada em Atividade";
71238232;"COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO";"RUA LUIS ALVES";"134";"CENTRO";"35534000";"CARMOPOLIS DE MINAS";"MG";"Brasil";-;-;-;"Autorizada em Atividade";
1187961;"COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA";"Q SIA QUADRA 04 BLOCO C LOJA 36";-;"SIA";"71200045";"BRASILIA";"DF";"Brasil";-;-;"https://www.sicoob4155.com.br";"Autorizada em Atividade";
3461243;"COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP";"RUA ALEXANDRE DOHLER, N. 277";"TÉRREO";"CENTRO";"89201260";"JOINVILLE";"SC";"Brasil";-;-;"https://www.acredi.coop.br/";"Autorizada em Atividade";
81011686;"COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE";"AV  FREDERICO HEYSE  356";-;"CENTRO I BAIXADA";"89300000";"MAFRA";"SC";"Brasil";-;-;"https://www.credinorte.com.br";"Autorizada em Atividade";
2282165;"COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA";"RUA FRANCISCO SANTOS  157";-;"CENTRO";"45000375";"VITORIA DA CONQUISTA";"BA";"Brasil";-;-;"https://www.crediconquista.com.br";"Autorizada em Atividade";
10348181;"COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC";"RUA 452, 81";"ESQUINA MARGINAL OESTE";"LEOPOLDO ZARLING";"88220000";"ITAPEMA";"SC";"Brasil";-;-;-;"Autorizada em Atividade";
2883398;"COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI";"RUA SEBASTIAO CRUZ  38";-;"JARDIM BLUMENAU";"89010340";"BLUMENAU";"SC";"Brasil";-;-;"https://www.multicredi.coop.br";"Autorizada em Atividade";
86791837;"COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS";"CARLOS SPERANCA N  100";-;"CENTRO";"89500085";"CACADOR";"SC";"Brasil";-;-;"https://www.sicoobcdr.com.br";"Autorizada em Atividade";
